id,price
942763d151,427172.1662121081
13434d129b,557174.3730719369
ab97e25d49,326343.3080731249
c179094b4c,199703.36437554486
c2c35c53f8,312976.0018296074
ca23cb1647,1135752.8429743291
edfa8f063c,517333.4215459083
388d7d14e5,216442.71979992042
cb2f427834,618159.0284063882
639b196c45,1205592.4642824864
8fb9182290,604104.5441524728
c511898f83,611914.2254457969
ab2c66a09f,426375.66886326065
7ddf41e569,445675.90221653675
1598fdcc06,242572.68574945768
19bd2a5001,237660.75772097433
80df5060ce,966386.5352359667
9b548d3e64,281037.51759159507
7ff66f51fc,375790.2864092101
b2d5b42bc9,1132594.0730265325
c6b9d63d4f,750185.9639027757
c424d87a05,326063.63383901655
45a8a95f2b,431806.3679372148
0e752940c4,506351.4271465439
919ffa85d6,344584.80958286533
5cd057795f,624015.4980524143
2e22719a4f,559661.9034915211
5b2ee1f770,389927.4931478734
8542447be0,237198.0731352108
7a3256d886,233134.73814846686
c299f80e2d,668920.5913221008
5b135a08e2,1142409.0073542956
8e5fd61ba0,440972.89120295487
927462f9ce,1183406.44223456
3c1c7e15c2,427404.1496040308
1c67936e87,743406.3157568871
30d624564c,450345.6783210224
3e6e373b68,1072001.8575265366
a17dca5f46,408641.35480871587
ad031252fc,364512.39866373705
ed25463260,544983.4685375398
3f7e12309a,1051736.6114979598
f8fcae5d26,781187.8909582908
ac27b51571,343748.67831237236
eb34016a7f,437945.2271951511
119f22e6cb,925377.8489855703
99eeda8096,444154.0010787193
d73fbb5972,1212606.3759853719
3240b6a5d5,201435.71678113725
2931c4ab77,363594.3479153992
d4ceba01e6,282855.80934400763
88ca81d8d9,238696.0751352108
5302b418e3,1234937.2511869327
184e1b0d12,450818.07214264583
a9435206ff,361508.97025762306
d8b98f306f,404430.4870497806
b6ab80597b,912408.4542754294
478344d148,204451.18569996633
d4261f1b0e,348798.8598624647
41e38bcbbc,240125.743660593
48fdb1168a,883206.7955925029
7bae98e610,537156.557144598
babc446b89,274277.91269502277
ab7ecf01a8,405039.5852068381
c6c1412272,518534.015064778
213605ea49,755856.116037246
7135afd400,240815.04271700527
36a0e4d389,370311.8547085594
9bccfac6fc,366751.202533376
7f2550d829,224300.757361058
147ae8ca64,568492.2980605054
34c3258b36,568892.1553624802
2ad6c6fc2b,214001.7785419828
7b6e393835,1218259.9826604843
171972ea0a,632246.892845147
7f8b0b4446,626442.7317864014
3b8e3826a0,676470.3928362234
4e98480951,440403.2063372867
39682ce070,485049.6141376271
5487d49ff1,861851.0399607501
773cad6638,253112.2963734451
26232f1c09,792320.736649525
5f2cb21326,344308.20309678605
ba0afcb284,272118.42060238443
eb3d832dc4,1050846.177346029
90f0fb0b28,360853.0758154843
169a7da82e,445650.8207882147
74c38c6ad9,197152.5808963393
0bd8162953,655029.1576179236
74bbb7b64b,647047.9923465243
2a63c6f2ff,635393.1138763607
bedc984239,348333.4351349513
846ab69758,330414.7401449214
95e1e4ab5d,360073.2302714849
c718fadee7,445117.7747870911
c48755e357,470233.10880036815
e8d514460c,1187884.832753165
a7ce126932,559082.2531377925
82fd96805a,606744.5405011488
c259ae3e7c,501196.06024477986
5afa22535c,389946.6534573525
a5fb9a8c85,399283.5662676859
99a60bc9b5,552353.0945719826
a95e26b2ab,197248.23174282073
6d8faa5374,226517.74641781236
c6594d0de4,468747.88381978765
cf44fb02ea,283155.282257191
43685aa7b6,207953.070420801
087420b012,215682.2382826008
d910023440,351895.3309031881
2f2fd86946,571553.683584673
8356222fbf,286029.6833169655
d29a9a0317,1224460.223035796
cd7dc01665,1238698.806585204
82801db390,886392.2046443603
befa7501df,1017921.5149389623
05da395cc6,557633.9420778328
6a5a3d2f09,994959.3881364022
a2a7322413,401344.73913511354
83e411fa52,690950.7195371108
c0b42db18e,790256.7781573327
0ecfdbcf20,412299.8852970496
bd86e27be9,823640.2640535291
2164bd9c3f,503536.0798413201
52578b5d38,958495.3585890098
20999d596b,263379.3674615629
0f1dc0fbf3,353681.5930740054
69e4b93b98,991127.2098729633
e153e7d8d2,326624.08956791426
661dbcacb1,1223131.4028503036
fb34905038,306444.0733731671
e7f0960d2a,523559.60862387606
ca7c6f07d8,401231.17930740234
a76a947668,804884.877927405
371c87ac24,336478.5612419227
1166340aac,817301.7057290938
d82dac3ad3,625268.713817553
85264af1b3,406789.4575987751
88ead88ffe,1185669.1363074689
ab81e282db,540607.2685811128
9af9e0a09a,1180389.543993876
a0eb97abd1,592943.6924085658
ce485d0868,351098.39174533775
1c70af495f,560696.5932068933
c53f934314,214734.32304971217
25f00c76c3,656232.2199658838
75b68f1eef,360415.2032492542
3963e2c0c6,1214626.6048669706
7bf5040020,285712.9310555906
aab22184de,606646.8243993296
8c6750d564,817144.4321156922
461410bfd5,537424.5483315631
9f5874dc43,394591.2160955607
10a210763c,875263.7276535886
696aaffb33,738868.4072642752
bb857b05d2,814858.209868551
a49ba4e758,239545.5297995488
edcd8c9963,564527.8984018691
bab0a03e9b,671718.2663944075
0b23d3eebc,394466.7408393988
c62575ba1d,1257849.6734488679
2ee75c63ca,309567.2088053632
d8338224d5,331635.07912062464
d428772072,653514.397750566
567a27356e,245528.71946913598
8e60b01377,904582.2495144871
1a1a30eee4,216664.2916605618
9a31a4e790,416383.92156842665
f3f43324bb,606083.3202265475
ac684a309b,1234632.1465545394
77458a44f4,238684.03690561865
6d0c4048f4,318385.78910057154
df2babdf9b,588997.8671472959
1fc509639b,732733.2000162867
c43dba17d0,1253039.8513058443
3a7b3c613e,288666.59592825035
c6f0542601,296360.2511805086
83225907db,233736.26491345424
18dc2d5c2f,287948.93015729473
9d82c57753,436034.8710751991
efaf1b8c74,500873.74120120757
d2e038fac7,1057888.9563432306
f13b1e095e,488705.43598100654
e0dde6809b,779230.7697323144
ba76bc99ce,571010.829500566
780718150c,225009.49038891774
54eb403798,1172495.3216537756
1ba87026d7,251714.2336356603
773486d327,223205.46261660024
245b85e584,321267.74966619484
75a2274bc5,284128.3576673485
39b4a66dfd,333968.02859843255
1e69b37a6b,430778.9459240575
1daa68f2a6,305883.16926479334
871f526840,343914.9453553018
e0df2be395,214951.1036607224
515e4dffae,401344.73913511354
8c12a53550,1058029.802620065
5503abcf1a,884343.0254348539
6099a3aa54,333426.6878073618
213b5fdbfb,511667.52595215343
d72f914c0f,705618.570739241
8c6772adff,273068.1119234267
5230ac3f4c,332946.23704061005
caffc2af1b,1189762.9244630274
82629da3ab,200175.50073064285
b34c3ecf5b,886807.4858487983
9baa9eaedc,448003.14061137266
af1152a563,489773.09812220314
23a3ad40ca,454324.42411322845
960508c836,1214912.6276035162
14b2ceb257,833526.3487045099
936c991f67,469243.2170432279
acc8918072,837724.7986276229
9d1cdab384,248968.45435416474
a7b7a5fcee,336286.5282084443
53f0ce2a95,1171603.1147267055
55617ecaf2,227298.40642150628
e66bcfdc97,540280.2068673531
27310a8398,457579.7721148218
9b700fa827,275403.4903726495
f18bcdc4ab,668814.505064362
55798088a2,501638.6493939902
8d0315fd98,1138057.9594518007
c4b4554bae,628438.8442941091
33ce9b0dc8,735142.3314991883
d9a42d1f83,290786.43965043273
55ca0c33e8,1202714.4431837688
9a5a34605e,635049.8284382881
6112b52b8b,295441.57518578565
e2b85c9363,463835.63467136084
2f2fde4b5f,656519.8466017097
70898139a6,1258357.4057186416
195ebaa0be,430333.027451907
2fb0492cce,930971.3631993739
312ddaab42,322250.87780839176
895a187aba,812000.2598770502
af5238ef6d,225469.30319097845
2cff2ce448,504393.7133910505
33fa79e76d,1097016.329825662
272d9aebe9,253394.20053499835
2f8ceadca7,437232.64701465773
2464d56aa8,425697.9084573408
453b3c61e9,301815.4020710413
d7214f393e,849545.6171816419
88cf8196b2,477758.9461224744
1d178832a0,1253102.3409059194
ad89e43908,1205494.0222923642
dfda4eab79,392123.21796878095
1d826d8ca2,433591.6554797974
c633c9daea,336322.2474880126
690173a8d5,572188.9649974915
22d2500ba9,360099.89942554786
52bdced0bc,209281.5318623392
0ffdba8abd,200799.15196602844
f0030e2a12,360073.2302714849
77b9d61adb,292497.21268744924
fec33d4460,650367.1198478779
8a5017e6cf,299947.0003816418
0b2ab1981c,694561.9323504162
a444de96eb,299105.61677947623
69f0416aad,373811.175807546
86f4354941,273194.4211706848
7bdb5e1f6e,437953.4625682621
9f2754178d,306212.1891516098
ae8921fdca,856064.4166223785
4a89e77184,455221.5085445027
bf1f500127,209982.96168798054
9a02a85fde,727922.172443769
bf50c1ab4a,1231873.69321007
642199dccd,286918.05162451504
6226f3789f,371335.6330370118
6d57b89b7f,431976.271948029
8c455be16d,1097313.3704372805
e9e8601ee4,223031.86796898278
6c3dff3150,777514.9931091097
07d4f0cfca,582140.3131448012
ab62257780,519113.86121878005
1feada1dec,303362.8540761328
77c2cd631d,1176391.0846267494
32bd5edc41,719527.3717167391
eb274106bc,226365.79629688247
fd78b67fc0,364224.55721177795
b0383b7be8,375136.7961265876
e8de19a1b9,252264.68200779596
abef8bb5ba,329606.1603779341
31f802910e,964875.0758288547
282bae7aba,387964.82303372596
e0ff54d8c7,962303.7142550797
dfd7024f0b,1154914.5823890062
eb9d0ad1d5,244734.79434072078
233930b4f1,402292.0585727936
5af1320a79,668894.3780123185
3f92a2ab3b,1175384.1253117663
59eaf0cf8a,234807.6746577802
5118ee490a,229069.34210336272
ef7264f4ca,474944.2774663479
e779e18255,340247.3485582095
ba7956cd08,481553.860018808
f4e969f726,359747.94183630333
d534dd1bd9,305842.9847210324
89013261b1,408962.7646263418
03c90adb6a,708336.1262682327
f0c12f9353,652459.4062701893
25fde92eba,1129691.1763212276
1f43a75511,1028009.3374055566
7ab9b477c8,995391.3961802331
f90224afa9,354515.83801703807
c0751fa89e,205625.9953734005
0b33539d12,756662.1814888015
0a6d4a7e26,337722.76535122935
a322851d58,1002759.5926454309
81aab77e09,926879.1593807754
55148f9ff8,326254.1725511058
9f3d0aa9eb,1175992.8118707319
bf6e9e47eb,1190298.0917194379
06bef811c1,861368.2374855401
7c99f9915b,230001.1501324446
3fac5f3a6a,196913.35113719155
a1e0d1b3e2,241420.9772432607
44e392747b,880062.9920341618
40d3be128f,422060.1214573989
e742e09929,1268406.372581522
06f472e696,288638.18658618856
4726756022,1206061.9369447052
5854968171,229843.89443308505
22af23b8f6,347168.962561827
3e936b20a8,460367.92853210407
cf296da8be,1255617.1369568952
80715a2618,598809.1004799869
9ffea0db6d,359628.32732522156
56c4c584c5,304025.277488999
4e432c61b2,1200611.3236080257
feca70a442,199294.39760980784
9a65dcd9d6,426027.15683826077
56d61536e5,492996.43697680125
f4eef47c77,232872.46585467938
4d0bcbabc1,1104400.3974469819
37aa4945e3,998793.587434893
245ff13abe,224681.17205375305
e6baf46f2d,372006.113194286
06db978c24,755849.5986459596
1d0e2baabc,439655.6843000945
0ad6d52139,1125832.1187362322
5c8fb4f715,208988.16906731247
d63649aa0e,607565.4020838228
8078cf243a,1139681.3885859314
f1f30e615f,427778.30164550233
cb21a0fcaf,294012.6159693854
e92b71a2ad,254643.47985327433
9ad8a739aa,230513.26796269097
d1cd560bfb,281770.30943728064
9d158a206e,209217.75254983304
8adbd36719,579487.5643100427
6f064b0113,560999.913136483
ae159e2f14,503064.6969711228
9ccbc71c08,250831.0319079216
388a861b0a,1211482.0168100758
2e90f03eb0,982542.0082771932
e2e5b7476c,367580.43085109553
0eb5c8de12,790094.2946617675
46c7bd9bee,359744.0629603106
d1ee6c8088,237252.66132771727
2b46a05351,663514.6110711237
30daeda3af,593350.6043515118
44a2e216c2,252323.17540947362
d3661296b6,1022841.8229254633
96f68390b6,421854.2632892019
c5c3e16db9,263802.8269859016
c34660fcc4,300818.6795656792
9e3294d8af,270792.1349201946
16cf5f7296,213774.25911223603
9dcdb4d586,706679.9750806022
43e4dbec64,197152.5808963393
619492274d,338823.0363943366
77cd4054d1,292350.9284059642
e0a613d496,360555.16962662357
06874bbe35,677321.305490438
e5e735a41e,703838.5165775476
904d22cb2f,1087303.049625845
f09e645c6f,448959.4649309347
dc1c2092bc,303691.3425603583
924a85e821,378574.3486798727
cca73c9e28,571099.7543655734
6f68ee7d3e,678262.9148189048
c38058fb21,322559.95323321474
d064c915e4,196141.00606597099
77e1e96507,896399.4220013726
6dda13b823,369001.08619531756
0f1e8cfd77,688083.4530750854
1d3a086977,305727.1271872726
709b2ec2d4,450927.9321943589
9f5db816a7,402462.6253295785
21951bb781,200369.04228243
1e5fe801c4,552420.8608338172
28530cd12d,695698.3415561772
7d8a0f5000,744794.4404381654
b5abf3d2ed,255383.0293885878
783adb4255,877015.4341537647
bf509e16b5,1040673.8902128051
3a124d9778,1136213.904472155
22b4a663aa,243588.89196188547
97c6d736af,450837.1531542583
09cd82a1b6,459735.4878466642
cab6c4893b,329160.3173549758
410d862b18,423341.25006403826
15441fbcb1,325623.12171390676
2fdcc686ec,492573.0102162251
100f4af513,1086368.7833798204
7dd74c6ca2,197663.25516838217
9c02d80581,562562.8040879547
65ca0670e5,521613.75491512043
0454ee6ea5,834536.4817810033
f2354a4a81,542868.8961296993
2d15fc4ad8,390501.0249788225
50db6e121c,420345.2101003331
b966379d6a,720702.6426020887
a4fb8dabd1,357475.961157328
fff0c66203,486286.2642764247
efe75801dc,223502.11596118505
9af58143b3,404614.2473846605
a820e3b3e6,462629.5016602619
7bc5c1722c,573370.7602688479
d84413d4e4,357469.0532258764
fc45469f7e,297929.070326469
5b281c0089,1130504.4110156407
1961d1b11c,335213.2864911084
a0f651a4f1,1113436.5569257333
da013ae38a,229203.29189097055
e95c429ecf,377491.24061371374
04e9b5c994,1139010.7797054742
f7297cee5d,240834.0658880491
eb2653d615,504532.69443468755
288fd0d542,875787.3480278897
f831702354,197096.5317894015
4670b2b1ba,1086378.289016824
d436f30486,645415.8941509435
6c09efebfa,1220177.249169327
172f1ab3cd,468748.53688861505
45fb6840fb,325962.87390749383
c1225f62b2,975302.5761324303
6f819bda40,626368.6778387289
db2b75abdc,211576.418365228
964eef5d60,481232.0352151494
3fcc13ec54,727279.5356144587
3aacf61d67,478369.7458254685
66e0df140a,404501.79964599793
273d82b4e2,1174024.818879654
f4a6cbc8fd,1155122.3048378213
932c32af43,329606.1603779341
22cd9b3ca7,1168011.4493123768
41765acf2c,291099.19782467384
feb0179b9f,490092.95603459043
28fe0d098f,486289.0033515365
f1c163311d,341567.4497740402
b581b6798b,197107.40998789712
ea7f6c3b82,733211.8142352287
23e3a0009c,398260.45634787047
8fe6349e62,620864.4984692046
324dbc5d3c,1215267.56511012
20a457d3c0,728278.5832557109
76b1397ffa,387617.75565537915
3f65c466ef,1259488.1104168685
85a855e525,1145296.672614247
8262dd50ee,317892.1594631442
1ba5cd64a1,418123.05119404505
99c98e6434,310719.8115372538
a34a05c695,1081923.9206858855
59a30dd8db,256002.9638409845
244d3e19e4,255810.504197928
ea18d3e036,401075.7926650179
3d9a1c72a0,280778.2945828699
16cb89e2e7,555598.3196805057
eccb25d161,574962.267118859
feb7011acb,444686.1276167175
7e616b2070,540489.9721429675
ebcefdae58,245159.74663320772
ae0654d55a,370237.37369081756
99fb9cb5ee,551159.2091614153
a6d485ece7,467047.5581650558
a77f917fbb,282761.975656649
013b0fe127,334984.5642597087
cf635c0538,812000.2598770502
2954ebc5ff,361109.9288432333
11ac2c0ca5,314689.0183559021
5545f810e1,254697.40995231838
1dbc006b78,362628.82540508575
5b7f000c23,734691.7809858045
98cb3f763e,888052.2275482671
36fef98f73,1062349.7028895072
e6598a4c18,482889.9312909602
7c7cbefbd2,221114.13540868674
73b8094c92,502444.96939804667
3504f88044,213705.056281871
67187f1aa5,1094057.5260973184
e5ed149efd,421642.80805341783
177455d289,1208444.207046778
afab0f61f9,331047.44397322135
2b18e4dd78,445569.12941042514
6924281147,402117.36726904864
b08fbe775d,1076128.2808510317
b368b28253,319623.8343012213
172f260747,355680.65805889695
aabef80c98,897058.3783923442
66c2d8ed94,1198648.4295339412
3c0f340275,287244.337452427
efe84bed26,1012741.6291109858
77051676f9,1204730.3282232056
3cda3ea12e,610377.4996293205
30bd578b5e,1167358.6147291642
266d2d2249,456705.911997544
fd9624dda1,608715.3674076415
93dd881784,277448.8893608521
b291998eaf,457031.0766890013
3c724cc7f6,242090.8899618855
64ab8547f9,1077981.2081466408
d719377c7d,406678.09930325666
9b1b4ea983,539714.032874758
b63fe7b747,412997.69215528865
8f59582120,1183996.883767409
25697694e8,215302.19682681496
83b2b98f21,200030.1085414556
02cc7b756b,394883.09590868204
cd1043a267,723829.7413668142
b7c9e02736,334026.4446024119
9686e72cf2,1209443.0156516605
23360ec57c,335383.64618359157
a9067f07a9,324506.41330629814
1ce2aee6ff,564976.1235772056
1ecd3361ef,639086.4269730649
bf4798d0b5,461552.30407534284
ee0a61132f,199778.43496490593
56f08aa09e,332657.66538313014
